Exp,fps
1618839939.177423,46.59344093260189
1618839939.198093,46.59629927694328
1618839939.2192829,46.59727645885469
1618839939.240612,46.59774990825344
1618839939.261523,46.59972816310892
1618839939.282491,46.60148825896686
1618839939.3037271,46.60228937207106
1618839939.324935,46.60318090126406
1618839939.345653,46.60582715416464
1618839939.366816,46.60687415424595
1618839939.387934,46.608074459225996
1618839939.4092941,46.608417587011274
1618839939.430958,46.60767698503772
1618839939.4518988,46.60950096279414
1618839939.473415,46.609284615041844
1618839939.4943712,46.61104364930973
1618839939.515499,46.6121974889192
1618839939.537052,46.61184398645643
1618839939.5579011,46.6139737680994
1618839939.57899,46.61525082318466
1618839939.600115,46.61639764869898
1618839939.623109,46.61100117203024
1618839939.643914,46.61326874422954
1618839939.664853,46.61506187270287
1618839939.686234,46.61531014122048
1618839939.7071218,46.617271751395236
1618839939.728531,46.617418516513105
1618839939.749716,46.61834121681454
1618839939.771157,46.618375077935454
1618839939.7919412,46.62067896162926
1618839939.8128178,46.622654880459514
1618839939.833863,46.624045934216944
1618839939.854796,46.62581448547492
1618839939.876097,46.626320535844705
1618839939.897213,46.62745596702365
1618839939.9186828,46.62737239703611
1618839939.939595,46.62920347422757
1618839939.960617,46.63065004077803
1618839939.9815922,46.632248948380656
1618839940.002323,46.63468019009142
1618839940.0233018,46.63625788334931
1618839940.044502,46.63708085923984
1618839940.0658538,46.63738294252974
1618839940.0872908,46.637403328024796
1618839940.108056,46.63968999959588
1618839940.1313431,46.633461713927936
1618839940.152525,46.63434314733594
1618839940.173375,46.63633791003757
1618839940.194394,46.637759412640605
1618839940.216009,46.637179130458776
1618839940.237946,46.635523225100414
1618839940.25914,46.63635804859724
1618839940.280349,46.63713363026596
1618839940.30193,46.63667445230118
1618839940.322783,46.63863451776686
1618839940.34408,46.63911422424628
1618839940.36517,46.64027557008672
1618839940.386677,46.64005935284752
1618839940.407794,46.641126515048036
1618839940.429118,46.64151374997488
1618839940.450757,46.64085495796528
1618839940.471679,46.64256118890124
1618839940.492866,46.64339147340485
1618839940.513898,46.64473121378174
1618839940.535732,46.64343580043859
1618839940.556664,46.64509535590208
1618839940.577787,46.64612602872743
1618839940.59902,46.64679480571505
1618839940.620128,46.64786552844944
1618839940.641661,46.64755720548918
1618839940.662862,46.648324823843396
1618839940.683897,46.64962530131069
1618839940.707579,46.64235757683235
1618839940.728574,46.6437952663132
1618839940.749943,46.644018250683224
1618839940.770762,46.64601664785968
1618839940.79284,46.643956947627736
1618839940.813925,46.64509463097736
1618839940.834754,46.64705059574407
1618839940.855764,46.64842408707523
1618839940.877203,46.64841753132596
1618839940.898846,46.6477559449688
1618839940.919595,46.6499552208311
1618839940.940939,46.6502491485305
1618839940.962351,46.65032586684865
1618839940.983837,46.650167262982926
1618839941.0046191,46.65223938229715
1618839941.025635,46.65357061778495
1618839941.046985,46.653838217373114
1618839941.0681229,46.65477477762973
1618839941.089094,46.65623234965992
1618839941.110556,46.656145289532105
1618839941.131904,46.65641394217706
1618839941.152688,46.65845038062321
1618839941.173773,46.659539993411194
1618839941.195511,46.65858410196358
1618839941.216204,46.66089349845479
1618839941.23733,46.6618500747393
1618839941.2584379,46.66285698088374
1618839941.27968,46.66344361794295
1618839941.3002849,46.66601023145608
1618839941.321703,46.66604400894204
1618839941.3430989,46.66614283588954
1618839941.36427,46.66694458834709
1618839941.386173,46.665473515355195
1618839941.407975,46.664324845655266
1618839941.429487,46.664070840025325
1618839941.4504461,46.665520820214844
1618839941.471599,46.66636698246439
1618839941.4930198,46.66639373298635
1618839941.513942,46.667944886340216
1618839941.535222,46.66840125215718
1618839941.556323,46.66939778779189
1618839941.5776289,46.669771439212624
1618839941.5984051,46.671757853846934
1618839941.6195042,46.67275174906953
1618839941.6407008,46.673450830921055
1618839941.661532,46.67525395862463
1618839941.6826901,46.676062987201725
1618839941.70414,46.675988015112374
1618839941.725481,46.67623702400611
1618839941.7461078,46.678649030553736
1618839941.767127,46.679868492077965
1618839941.7884622,46.68013223842274
1618839941.809525,46.68121392562509
1618839941.830729,46.68186885871845
1618839941.851775,46.682996284457886
1618839941.87296,46.68370397112006
1618839941.8938408,46.68531984606414
1618839941.915188,46.685538126714924
1618839941.936408,46.68613499813959
1618839941.957237,46.68789614057157
1618839941.978359,46.68877707677995
1618839941.9995651,46.68940880380079
1618839942.020947,46.68951908713976
1618839942.0420291,46.690515885733376
1618839942.0632162,46.69119900080834
1618839942.084308,46.69215834660343
1618839942.105762,46.69204866678068
1618839942.126515,46.69401035899353
1618839942.147614,46.694941505436084
1618839942.168874,46.695402298850574
1618839942.189989,46.69628503362038
1618839942.2109718,46.69755283454146
1618839942.2320461,46.69854763123187
1618839942.253629,46.69805277268591
1618839942.27466,46.69917580336667
1618839942.295855,46.69981415724559
1618839942.317324,46.69965193775461
1618839942.338091,46.701534235809824
1618839942.359212,46.702379249597385
1618839942.38059,46.70247853349491
1618839942.402383,46.70137390225378
1618839942.4230871,46.7034294396463
1618839942.444751,46.702699595662395
1618839942.465832,46.70365307314058
1618839942.487254,46.703625955849006
1618839942.508239,46.704855238085244
1618839942.529346,46.70573023854674
1618839942.5507698,46.705691866982185
1618839942.5723279,46.705268981174946
1618839942.5932338,46.70671332591631
1618839942.614497,46.70713760456008
1618839942.6360781,46.70664870062471
1618839942.65676,46.70872816168263
1618839942.678036,46.70910825168602
1618839942.699511,46.70892055623617
1618839942.720355,46.71052543433785
1618839942.741581,46.71104378016907
1618839942.762985,46.71105573546163
1618839942.784008,46.712147311913085
1618839942.805225,46.71268987481544
1618839942.82629,46.713655036721356
1618839942.847641,46.71381599482268
1618839942.868691,46.71482236568085
1618839942.889909,46.71535310628466
1618839942.911197,46.715682815925035
1618839942.932672,46.71549207165351
1618839942.9534888,46.717141996572956
1618839942.974574,46.7180425200156
1618839942.9958642,46.718364330169464
1618839943.016717,46.7199066224002
1618839943.0377111,46.72104869277254
1618839943.0588758,46.72171674323738
1618839943.0804448,46.72125544780864
1618839943.1012459,46.7229282145955
1618839943.1225548,46.723191424618044
1618839943.144235,46.722419316556085
1618839943.165026,46.724117566418215
1618839943.1867468,46.72323276922383
1618839943.207864,46.724022079525355
1618839943.229373,46.72372750202312
1618839943.250334,46.72494699196354
1618839943.271347,46.726017547416745
1618839943.2929752,46.7253915782013
1618839943.31358,46.72758219264154
1618839943.334699,46.72835200491047
1618839943.3557189,46.72939663085155
1618839943.37709,46.729475454025454
1618839943.397853,46.731215791244
1618839943.419015,46.73186267772054
1618839943.440704,46.73107114499292
1618839943.461888,46.73165668850624
1618839943.482962,46.73253995486673
1618839943.5039208,46.73373073279885
1618839943.524985,46.734636438200674
1618839943.5458822,46.735995205327576
1618839943.567178,46.73626799259447
1618839943.58847,46.73654821785964
1618839943.609846,46.736606351603015
1618839943.630618,46.73829050028666
1618839943.651676,46.73920021909216
1618839943.672853,46.73978757227039
1618839943.693634,46.74143763553867
1618839943.714684,46.7423617296052
1618839943.735765,46.74320048456927
1618839943.757492,46.74230480462203
1618839943.7781692,46.74422469954535
1618839943.799216,46.74514899073338
1618839943.820522,46.74537735876518
1618839943.841511,46.746452599838165
1618839943.862844,46.74661229407434
1618839943.883772,46.747842987985635
1618839943.904344,46.75002144366111
1618839943.9255009,46.7506377717466
1618839943.946582,46.75145926888198
1618839943.967711,46.752146495190814
1618839943.9891899,46.751912305849544
1618839944.01029,46.752676534267
1618839944.03132,46.75362351861793
1618839944.0529869,46.75288800475234
1618839944.073877,46.754200732718786
1618839944.095078,46.75469586857076
1618839944.1162372,46.755294798588515
1618839944.136984,46.75697490445515
1618839944.1580842,46.75772944465817
1618839944.1794062,46.75789639356233
1618839944.200681,46.75819093732408
1618839944.2212448,46.76033725697947
1618839944.242591,46.76044057809727
1618839944.263674,46.761228261595676
1618839944.284684,46.76220130643915
1618839944.3057668,46.76298508682865
1618839944.326751,46.76402644813573
1618839944.348334,46.76350812967521
1618839944.369502,46.764067641539754
1618839944.390572,46.76487917773854
1618839944.411595,46.765812766360156
1618839944.433138,46.76540048609545
1618839944.4538739,46.767065475709465
1618839944.4749482,46.76786204955259
1618839944.4970398,46.766035240927785
1618839944.51774,46.76779121979731
1618839944.539032,46.76802260304564
1618839944.560142,46.76871959074851
1618839944.581849,46.7678876914304
1618839944.6026611,46.769344683349956
1618839944.6236749,46.77028021019011
